stim_current,input_tau_e,input_adapt_inc,input_std_u,input_std_tau_rec,mean_rate_hz,mean_isi_cv,mean_refrac_frac,mean_mod_depth,spike_bsa_r_5ms,spike_bsa_r_10ms,spike_bsa_r_20ms,spike_bsa_r_50ms,spike_bsa_r_100ms,mean_burst_frac,mean_fano_factor,mean_temporal_sparseness,mean_dynamic_range,mean_mi_bits,n_active_neurons,composite_score
0.1931,0.57,0.1581,0.0000,0.0,38.83,0.7456,0.0375,0.9956,0.4882,0.5836,0.6445,0.6538,0.4962,0.0375,1.9292,0.6771,0.4183,0.5654,117.1,0.7118
0.1931,0.57,0.1581,0.1000,30.0,4.37,0.1846,0.0000,1.0000,0.0689,0.0584,0.0621,0.0825,0.0960,0.0000,0.7718,0.9646,0.0010,0.1578,115.3,0.0000
0.1931,0.57,0.1581,0.1500,80.0,2.84,0.0499,0.0000,1.0000,0.0320,0.0186,0.0217,0.0298,0.0039,0.0000,0.8468,0.9977,0.0000,0.1390,107.1,0.0000
0.1931,0.57,0.1581,0.2500,50.0,2.80,0.0000,0.0000,1.0000,0.0233,0.0079,0.0102,0.0158,-0.0087,0.0000,0.8482,0.9986,0.0000,0.1344,92.2,0.0000
0.1931,0.57,0.1581,0.3500,120.0,2.74,0.0000,0.0000,1.0000,0.0065,-0.0092,-0.0098,-0.0029,-0.0372,0.0000,0.8512,0.9998,0.0000,0.1176,65.2,0.0000
0.1931,0.57,0.5000,0.0000,0.0,16.14,0.5786,0.0158,1.0000,0.2787,0.3316,0.4026,0.4899,0.4055,0.0158,1.0176,0.8009,0.1917,0.3208,117.1,0.4312
0.1931,0.57,0.5000,0.1000,30.0,3.45,0.0658,0.0000,1.0000,0.0495,0.0378,0.0397,0.0502,0.0400,0.0000,0.8131,0.9844,0.0000,0.1477,115.3,0.0000
0.1931,0.57,0.5000,0.1500,80.0,2.79,0.0000,0.0000,1.0000,0.0301,0.0171,0.0206,0.0296,0.0039,0.0000,0.8487,0.9988,0.0000,0.1380,107.0,0.0000
0.1931,0.57,0.5000,0.2500,50.0,2.77,0.0000,0.0000,1.0000,0.0230,0.0082,0.0108,0.0163,-0.0070,0.0000,0.8494,0.9991,0.0000,0.1329,92.3,0.0000
0.1931,0.57,0.5000,0.3500,120.0,2.74,0.0000,0.0000,1.0000,0.0065,-0.0093,-0.0098,-0.0033,-0.0373,0.0000,0.8513,0.9999,0.0000,0.1154,65.2,0.0000
0.1931,0.57,1.5811,0.0000,0.0,7.53,0.3257,0.0023,1.0000,0.1552,0.1810,0.2383,0.3450,0.3132,0.0023,0.7032,0.9012,0.0150,0.1803,117.1,0.2661
0.1931,0.57,1.5811,0.1000,30.0,3.07,0.0113,0.0000,1.0000,0.0415,0.0299,0.0326,0.0445,0.0259,0.0000,0.8337,0.9927,0.0000,0.1438,115.3,0.0000
0.1931,0.57,1.5811,0.1500,80.0,2.77,0.0000,0.0000,1.0000,0.0297,0.0170,0.0211,0.0313,0.0075,0.0000,0.8498,0.9993,0.0000,0.1375,107.0,0.0000
0.1931,0.57,1.5811,0.2500,50.0,2.76,0.0000,0.0000,1.0000,0.0222,0.0071,0.0099,0.0177,-0.0054,0.0000,0.8503,0.9995,0.0000,0.1329,92.1,0.0000
0.1931,0.57,1.5811,0.3500,120.0,2.73,0.0000,0.0000,1.0000,0.0065,-0.0092,-0.0096,-0.0028,-0.0363,0.0000,0.8515,1.0000,0.0000,0.1148,65.1,0.0000
0.1931,0.57,5.0000,0.0000,0.0,4.56,0.1415,0.0000,1.0000,0.0900,0.0967,0.1222,0.1860,0.1959,0.0000,0.7538,0.9603,0.0000,0.1450,117.1,0.0000
0.1931,0.57,5.0000,0.1000,30.0,2.90,0.0036,0.0000,1.0000,0.0377,0.0266,0.0305,0.0439,0.0251,0.0000,0.8427,0.9964,0.0000,0.1428,115.3,0.0000
0.1931,0.57,5.0000,0.1500,80.0,2.75,0.0000,0.0000,1.0000,0.0294,0.0173,0.0217,0.0337,0.0117,0.0000,0.8508,0.9997,0.0000,0.1369,107.0,0.0000
0.1931,0.57,5.0000,0.2500,50.0,2.74,0.0000,0.0000,1.0000,0.0224,0.0083,0.0120,0.0204,-0.0006,0.0000,0.8510,0.9998,0.0000,0.1323,92.2,0.0000
0.1931,0.57,5.0000,0.3500,120.0,2.73,0.0000,0.0000,1.0000,0.0064,-0.0093,-0.0096,-0.0029,-0.0366,0.0000,0.8516,1.0000,0.0000,0.1155,65.3,0.0000
0.1931,1.05,0.0000,0.0000,0.0,113.81,0.5213,0.5452,0.9063,0.7186,0.7926,0.8333,0.8331,0.6006,0.5452,2.5617,0.4372,0.4754,1.1116,117.9,0.0000
0.1931,1.05,0.0000,0.1000,30.0,52.68,0.4122,0.0035,0.9301,0.4316,0.6141,0.6940,0.7492,0.5699,0.0035,1.2552,0.4721,0.3310,0.8284,117.6,0.9791
0.1931,1.05,0.0000,0.1500,80.0,7.87,0.5678,0.0008,0.9997,0.0994,0.1023,0.1144,0.1331,0.1132,0.0008,1.0022,0.9106,0.0588,0.2168,117.1,0.2839
0.1931,1.05,0.0000,0.2500,50.0,6.49,0.4333,0.0000,1.0000,0.0752,0.0729,0.0839,0.1062,0.0917,0.0000,0.8219,0.9231,0.0171,0.1960,115.1,0.2586
0.1931,1.05,0.0000,0.3500,120.0,2.95,0.3214,0.0000,1.0000,0.0257,0.0129,0.0129,0.0193,-0.0006,0.0000,0.8547,0.9955,0.0004,0.1377,107.3,0.0000
0.1931,1.05,0.0050,0.0000,0.0,111.79,0.5336,0.5352,0.9108,0.7287,0.8035,0.8463,0.8509,0.6088,0.5352,2.5786,0.4452,0.4731,1.1098,117.9,0.0000
0.1931,1.05,0.0050,0.1000,30.0,42.71,0.4477,0.0037,0.9550,0.4006,0.5500,0.6428,0.6981,0.5421,0.0037,1.1619,0.5161,0.3263,0.7238,117.6,0.8680
0.1931,1.05,0.0050,0.1500,80.0,6.13,0.6311,0.0016,1.0000,0.0816,0.0772,0.0797,0.0886,0.0767,0.0016,1.0150,0.9437,0.0475,0.1920,117.1,0.2539
0.1931,1.05,0.0050,0.2500,50.0,5.09,0.4799,0.0000,1.0000,0.0615,0.0528,0.0540,0.0668,0.0585,0.0000,0.8261,0.9516,0.0112,0.1751,115.1,0.2332
0.1931,1.05,0.0050,0.3500,120.0,2.93,0.2017,0.0000,1.0000,0.0251,0.0121,0.0122,0.0185,-0.0011,0.0000,0.8528,0.9961,0.0003,0.1371,107.3,0.0000
0.1931,1.05,0.0158,0.0000,0.0,107.62,0.5587,0.5128,0.9219,0.7463,0.8229,0.8691,0.8781,0.6261,0.5128,2.6059,0.4601,0.4788,1.1002,117.9,0.0000
0.1931,1.05,0.0158,0.1000,30.0,27.59,0.5333,0.0050,0.9903,0.3145,0.3883,0.4626,0.5038,0.4192,0.0050,1.0487,0.6364,0.2905,0.5437,117.6,0.6626
0.1931,1.05,0.0158,0.1500,80.0,5.05,0.6667,0.0023,1.0000,0.0671,0.0591,0.0580,0.0656,0.0558,0.0023,0.9904,0.9623,0.0322,0.1721,117.1,0.2309
0.1931,1.05,0.0158,0.2500,50.0,4.24,0.4443,0.0000,1.0000,0.0508,0.0381,0.0362,0.0434,0.0364,0.0000,0.8264,0.9687,0.0062,0.1613,115.1,0.0000
0.1931,1.05,0.0158,0.3500,120.0,2.89,0.1427,0.0000,1.0000,0.0249,0.0119,0.0120,0.0186,-0.0020,0.0000,0.8512,0.9968,0.0003,0.1371,107.4,0.0000
0.1931,1.05,0.0500,0.0000,0.0,93.57,0.6489,0.4180,0.9547,0.7659,0.8432,0.8900,0.9020,0.6441,0.4180,2.6626,0.5065,0.4962,0.9997,117.9,0.0000
0.1931,1.05,0.0500,0.1000,30.0,13.79,0.5776,0.0093,1.0000,0.1866,0.2023,0.2203,0.2721,0.2706,0.0093,0.8809,0.8203,0.1870,0.2768,117.6,0.3599
0.1931,1.05,0.0500,0.1500,80.0,4.11,0.6032,0.0024,1.0000,0.0546,0.0435,0.0425,0.0489,0.0371,0.0024,0.9195,0.9760,0.0130,0.1579,117.1,0.0000
0.1931,1.05,0.0500,0.2500,50.0,3.63,0.3086,0.0000,1.0000,0.0419,0.0281,0.0253,0.0293,0.0206,0.0000,0.8224,0.9810,0.0021,0.1508,115.1,0.0000
0.1931,1.05,0.0500,0.3500,120.0,2.82,0.0307,0.0000,1.0000,0.0231,0.0107,0.0109,0.0154,-0.0062,0.0000,0.8483,0.9981,0.0000,0.1367,107.4,0.0000
0.1931,1.05,0.1581,0.0000,0.0,58.74,0.7752,0.1636,0.9897,0.6234,0.7078,0.7560,0.7447,0.5440,0.1636,2.4270,0.6146,0.4900,0.7224,117.9,0.0000
0.1931,1.05,0.1581,0.1000,30.0,7.47,0.4603,0.0076,1.0000,0.1107,0.1090,0.1147,0.1611,0.1868,0.0076,0.7975,0.9125,0.0544,0.1893,117.6,0.2565
0.1931,1.05,0.1581,0.1500,80.0,3.33,0.3766,0.0000,1.0000,0.0399,0.0260,0.0250,0.0281,0.0124,0.0000,0.8425,0.9878,0.0014,0.1484,117.1,0.0000
0.1931,1.05,0.1581,0.2500,50.0,3.20,0.1304,0.0000,1.0000,0.0341,0.0200,0.0169,0.0192,-0.0007,0.0000,0.8273,0.9899,0.0001,0.1462,115.1,0.0000
0.1931,1.05,0.1581,0.3500,120.0,2.78,0.0000,0.0000,1.0000,0.0220,0.0097,0.0099,0.0157,-0.0070,0.0000,0.8490,0.9989,0.0000,0.1368,107.4,0.0000
0.1931,1.05,0.5000,0.0000,0.0,24.99,0.6846,0.0591,0.9985,0.3619,0.4284,0.4926,0.5450,0.4378,0.0591,1.3888,0.7411,0.3294,0.4310,117.9,0.5548
0.1931,1.05,0.5000,0.1000,30.0,4.68,0.1175,0.0000,1.0000,0.0672,0.0583,0.0610,0.0853,0.1038,0.0000,0.7512,0.9577,0.0006,0.1544,117.6,0.0000
0.1931,1.05,0.5000,0.1500,80.0,2.97,0.0482,0.0000,1.0000,0.0320,0.0191,0.0185,0.0236,-0.0017,0.0000,0.8389,0.9948,0.0000,0.1416,117.1,0.0000
0.1931,1.05,0.5000,0.2500,50.0,2.94,0.0259,0.0000,1.0000,0.0293,0.0170,0.0158,0.0202,-0.0049,0.0000,0.8407,0.9955,0.0000,0.1414,115.1,0.0000
0.1931,1.05,0.5000,0.3500,120.0,2.76,0.0000,0.0000,1.0000,0.0213,0.0093,0.0097,0.0162,-0.0050,0.0000,0.8500,0.9994,0.0000,0.1364,107.3,0.0000
0.1931,1.05,1.5811,0.0000,0.0,10.68,0.4602,0.0125,1.0000,0.2047,0.2401,0.2978,0.4043,0.3478,0.0125,0.7853,0.8576,0.0814,0.2219,117.9,0.3166
0.1931,1.05,1.5811,0.1000,30.0,3.60,0.0406,0.0000,1.0000,0.0436,0.0323,0.0318,0.0436,0.0379,0.0000,0.8051,0.9812,0.0000,0.1462,117.6,0.0000
0.1931,1.05,1.5811,0.1500,80.0,2.85,0.0051,0.0000,1.0000,0.0282,0.0164,0.0169,0.0240,-0.0017,0.0000,0.8454,0.9974,0.0000,0.1426,117.1,0.0000
0.1931,1.05,1.5811,0.2500,50.0,2.84,0.0061,0.0000,1.0000,0.0268,0.0157,0.0154,0.0219,-0.0005,0.0000,0.8461,0.9977,0.0000,0.1421,115.1,0.0000
0.1931,1.05,1.5811,0.3500,120.0,2.75,0.0000,0.0000,1.0000,0.0212,0.0095,0.0104,0.0176,-0.0022,0.0000,0.8507,0.9996,0.0000,0.1362,107.3,0.0000
0.1931,1.05,5.0000,0.0000,0.0,5.66,0.1981,0.0000,1.0000,0.1130,0.1285,0.1662,0.2575,0.2586,0.0000,0.7040,0.9361,0.0001,0.1550,117.9,0.0000
0.1931,1.05,5.0000,0.1000,30.0,3.14,0.0082,0.0000,1.0000,0.0341,0.0228,0.0231,0.0359,0.0230,0.0000,0.8299,0.9912,0.0000,0.1433,117.6,0.0000
0.1931,1.05,5.0000,0.1500,80.0,2.79,0.0000,0.0000,1.0000,0.0274,0.0162,0.0180,0.0279,0.0061,0.0000,0.8485,0.9987,0.0000,0.1406,117.1,0.0000
0.1931,1.05,5.0000,0.2500,50.0,2.79,0.0000,0.0000,1.0000,0.0263,0.0156,0.0161,0.0248,0.0046,0.0000,0.8487,0.9988,0.0000,0.1402,115.1,0.0000
0.1931,1.05,5.0000,0.3500,120.0,2.74,0.0000,0.0000,1.0000,0.0211,0.0096,0.0109,0.0188,-0.0001,0.0000,0.8513,0.9999,0.0000,0.1359,107.4,0.0000
0.1931,1.93,0.0000,0.0000,0.0,123.72,0.5145,0.6954,0.8995,0.6869,0.7589,0.7940,0.7935,0.5847,0.6954,2.7148,0.4230,0.4833,1.1765,118.5,0.0000
0.1931,1.93,0.0000,0.1000,30.0,77.12,0.4490,0.0156,0.9107,0.5289,0.6644,0.7399,0.7681,0.5754,0.0156,1.6989,0.4328,0.3899,0.9679,118.5,1.1244
0.1931,1.93,0.0000,0.1500,80.0,28.59,0.5074,0.0110,0.9712,0.2679,0.3402,0.4164,0.4698,0.3963,0.0110,1.0655,0.6333,0.2656,0.5781,118.4,0.6892
0.1931,1.93,0.0000,0.2500,50.0,25.83,0.4209,0.0004,0.9696,0.2334,0.3046,0.3877,0.4564,0.3821,0.0004,0.8803,0.6403,0.1861,0.5425,118.3,0.6492
0.1931,1.93,0.0000,0.3500,120.0,4.71,0.5687,0.0002,1.0000,0.0503,0.0432,0.0446,0.0571,0.0475,0.0002,0.8971,0.9630,0.0173,0.1689,117.4,0.0000
0.1931,1.93,0.0050,0.0000,0.0,121.90,0.5313,0.6951,0.9034,0.6986,0.7705,0.8083,0.8083,0.5916,0.6951,2.7408,0.4307,0.4817,1.1407,118.5,0.0000
0.1931,1.93,0.0050,0.1000,30.0,69.15,0.4733,0.0161,0.9248,0.5195,0.6720,0.7434,0.7755,0.5799,0.0161,1.6226,0.4507,0.3954,0.9271,118.5,1.0849
0.1931,1.93,0.0050,0.1500,80.0,19.94,0.6077,0.0163,0.9922,0.2152,0.2508,0.2921,0.3266,0.2854,0.0163,1.0935,0.7400,0.2422,0.4185,118.4,0.5119
0.1931,1.93,0.0050,0.2500,50.0,17.78,0.5003,0.0005,0.9912,0.1865,0.2247,0.2726,0.3215,0.2843,0.0005,0.8685,0.7430,0.1551,0.3992,118.3,0.4897
0.1931,1.93,0.0050,0.3500,120.0,4.10,0.5791,0.0008,1.0000,0.0431,0.0329,0.0311,0.0428,0.0332,0.0008,0.8955,0.9746,0.0121,0.1613,117.4,0.0000
0.1931,1.93,0.0158,0.0000,0.0,118.92,0.5517,0.6873,0.9105,0.7187,0.7908,0.8313,0.8326,0.6034,0.6873,2.7727,0.4420,0.4839,1.1266,118.5,0.0000
0.1931,1.93,0.0158,0.1000,30.0,52.05,0.5440,0.0202,0.9580,0.4622,0.6033,0.6664,0.6869,0.5210,0.0202,1.4900,0.5095,0.4237,0.7879,118.5,0.9357
0.1931,1.93,0.0158,0.1500,80.0,12.78,0.6900,0.0290,1.0000,0.1541,0.1589,0.1642,0.1857,0.1800,0.0290,1.1336,0.8533,0.2018,0.2653,118.4,0.3400
0.1931,1.93,0.0158,0.2500,50.0,11.12,0.5557,0.0010,1.0000,0.1284,0.1367,0.1484,0.1884,0.1818,0.0010,0.8576,0.8515,0.1082,0.2604,118.3,0.3327
0.1931,1.93,0.0158,0.3500,120.0,3.72,0.5309,0.0016,1.0000,0.0366,0.0251,0.0237,0.0327,0.0224,0.0016,0.8853,0.9815,0.0066,0.1523,117.4,0.0000
0.1931,1.93,0.0500,0.0000,0.0,110.06,0.6151,0.6526,0.9330,0.7553,0.8295,0.8747,0.8823,0.6283,0.6526,2.8442,0.4739,0.4952,1.0695,118.5,0.0000
0.1931,1.93,0.0500,0.1000,30.0,26.37,0.6290,0.0349,0.9936,0.2917,0.3366,0.3724,0.4124,0.3681,0.0349,1.1487,0.6854,0.3634,0.4872,118.4,0.5927
0.1931,1.93,0.0500,0.1500,80.0,8.23,0.7419,0.0473,1.0000,0.1055,0.0988,0.0908,0.0956,0.1091,0.0473,1.1553,0.9271,0.1317,0.2060,118.4,0.2696
0.1931,1.93,0.0500,0.2500,50.0,6.80,0.5006,0.0012,1.0000,0.0807,0.0732,0.0698,0.0876,0.1075,0.0012,0.8374,0.9243,0.0453,0.1934,118.3,0.2539
0.1931,1.93,0.0500,0.3500,120.0,3.33,0.4067,0.0000,1.0000,0.0320,0.0194,0.0168,0.0240,0.0089,0.0000,0.8570,0.9881,0.0022,0.1481,117.4,0.0000
0.1931,1.93,0.1581,0.0000,0.0,82.19,0.7710,0.4539,0.9780,0.7290,0.8016,0.8425,0.8373,0.5952,0.4539,2.8585,0.5603,0.5237,0.8727,118.5,0.0000
0.1931,1.93,0.1581,0.1000,30.0,12.50,0.6326,0.0587,1.0000,0.1666,0.1683,0.1776,0.2269,0.2419,0.0587,0.8951,0.8513,0.1980,0.2523,118.4,0.3290
0.1931,1.93,0.1581,0.1500,80.0,5.50,0.7307,0.0674,1.0000,0.0701,0.0583,0.0502,0.0518,0.0578,0.0674,1.0072,0.9588,0.0487,0.1673,118.4,0.2248
0.1931,1.93,0.1581,0.2500,50.0,4.65,0.2810,0.0006,1.0000,0.0541,0.0418,0.0373,0.0503,0.0664,0.0006,0.7819,0.9596,0.0049,0.1605,118.3,0.0000
0.1931,1.93,0.1581,0.3500,120.0,2.99,0.1240,0.0000,1.0000,0.0262,0.0135,0.0116,0.0151,-0.0067,0.0000,0.8409,0.9945,0.0002,0.1419,117.4,0.0000
0.1931,1.93,0.5000,0.0000,0.0,38.51,0.7842,0.1648,0.9965,0.4733,0.5485,0.5972,0.6063,0.4733,0.1648,1.9562,0.6898,0.4504,0.5427,118.5,0.0000
0.1931,1.93,0.5000,0.1000,30.0,6.79,0.4381,0.0472,1.0000,0.0988,0.0928,0.0961,0.1375,0.1770,0.0472,0.7850,0.9259,0.0446,0.1783,118.5,0.2427
0.1931,1.93,0.5000,0.1500,80.0,3.71,0.1691,0.0000,1.0000,0.0399,0.0269,0.0217,0.0237,0.0187,0.0000,0.8061,0.9791,0.0011,0.1499,118.4,0.0000
0.1931,1.93,0.5000,0.2500,50.0,3.60,0.0925,0.0000,1.0000,0.0359,0.0226,0.0167,0.0165,0.0085,0.0000,0.8053,0.9811,0.0000,0.1480,118.2,0.0000
0.1931,1.93,0.5000,0.3500,120.0,2.84,0.0072,0.0000,1.0000,0.0228,0.0110,0.0095,0.0145,-0.0090,0.0000,0.8456,0.9975,0.0000,0.1413,117.5,0.0000
0.1931,1.93,1.5811,0.0000,0.0,15.50,0.5501,0.0513,0.9999,0.2642,0.3121,0.3829,0.4758,0.3980,0.0513,0.9414,0.8005,0.1758,0.3103,118.5,0.4178
0.1931,1.93,1.5811,0.1000,30.0,4.33,0.0882,0.0000,1.0000,0.0550,0.0455,0.0454,0.0626,0.0727,0.0000,0.7658,0.9652,0.0000,0.1512,118.4,0.0000
0.1931,1.93,1.5811,0.1500,80.0,3.17,0.0610,0.0000,1.0000,0.0294,0.0167,0.0124,0.0158,-0.0023,0.0000,0.8285,0.9906,0.0000,0.1441,118.4,0.0000
0.1931,1.93,1.5811,0.2500,50.0,3.13,0.0184,0.0000,1.0000,0.0278,0.0152,0.0110,0.0162,-0.0032,0.0000,0.8306,0.9915,0.0000,0.1429,118.3,0.0000
0.1931,1.93,1.5811,0.3500,120.0,2.79,0.0000,0.0000,1.0000,0.0217,0.0104,0.0093,0.0165,-0.0031,0.0000,0.8483,0.9987,0.0000,0.1403,117.4,0.0000
0.1931,1.93,5.0000,0.0000,0.0,7.32,0.2907,0.0001,1.0000,0.1446,0.1699,0.2199,0.3204,0.2978,0.0001,0.6857,0.9029,0.0079,0.1746,118.5,0.0000
0.1931,1.93,5.0000,0.1000,30.0,3.46,0.0168,0.0000,1.0000,0.0371,0.0268,0.0254,0.0366,0.0297,0.0000,0.8128,0.9843,0.0000,0.1435,118.5,0.0000
0.1931,1.93,5.0000,0.1500,80.0,2.94,0.0031,0.0000,1.0000,0.0252,0.0132,0.0109,0.0172,-0.0009,0.0000,0.8407,0.9956,0.0000,0.1423,118.4,0.0000
0.1931,1.93,5.0000,0.2500,50.0,2.92,0.0042,0.0000,1.0000,0.0243,0.0125,0.0102,0.0171,-0.0008,0.0000,0.8415,0.9959,0.0000,0.1411,118.3,0.0000
0.1931,1.93,5.0000,0.3500,120.0,2.77,0.0000,0.0000,1.0000,0.0216,0.0104,0.0099,0.0184,0.0002,0.0000,0.8497,0.9992,0.0000,0.1393,117.4,0.0000
0.1931,3.55,0.0000,0.0000,0.0,133.22,0.5288,0.7714,0.8875,0.6191,0.6923,0.7259,0.7350,0.5623,0.7714,2.7703,0.4003,0.4898,1.0622,119.6,0.0000
0.1931,3.55,0.0000,0.1000,30.0,99.00,0.5083,0.1111,0.8946,0.5900,0.6752,0.7261,0.7411,0.5639,0.1111,2.0776,0.4104,0.4333,1.0463,119.6,0.0000
0.1931,3.55,0.0000,0.1500,80.0,59.27,0.4821,0.0318,0.9256,0.4012,0.5666,0.6216,0.6655,0.5323,0.0318,1.3655,0.4514,0.4041,0.8708,119.6,1.0103
0.1931,3.55,0.0000,0.2500,50.0,57.04,0.4460,0.0104,0.9199,0.3822,0.5575,0.6214,0.6702,0.5331,0.0104,1.2491,0.4438,0.3630,0.8712,119.6,1.0104
0.1931,3.55,0.0000,0.3500,120.0,19.86,0.5831,0.0016,0.9829,0.1678,0.2081,0.2505,0.2928,0.2546,0.0016,1.0769,0.7392,0.1992,0.4024,119.6,0.4892
0.1931,3.55,0.0050,0.0000,0.0,131.12,0.5151,0.7780,0.8937,0.6362,0.7092,0.7431,0.7538,0.5689,0.7780,2.8316,0.4112,0.4837,1.0873,119.6,0.0000
0.1931,3.55,0.0050,0.1000,30.0,93.39,0.5051,0.0753,0.9037,0.5966,0.6907,0.7503,0.7678,0.5760,0.0753,2.0684,0.4248,0.4297,1.0302,119.6,1.1880
0.1931,3.55,0.0050,0.1500,80.0,47.87,0.5254,0.0380,0.9531,0.3778,0.5140,0.5758,0.6201,0.4975,0.0380,1.3151,0.5072,0.4204,0.7788,119.6,0.9128
0.1931,3.55,0.0050,0.2500,50.0,45.81,0.4766,0.0107,0.9481,0.3591,0.5034,0.5791,0.6298,0.5059,0.0107,1.1711,0.4949,0.3672,0.7765,119.6,0.9108
0.1931,3.55,0.0050,0.3500,120.0,13.60,0.6661,0.0022,0.9961,0.1333,0.1510,0.1685,0.1904,0.1690,0.0022,1.1368,0.8327,0.1751,0.3028,119.6,0.3779
0.1931,3.55,0.0158,0.0000,0.0,128.28,0.5391,0.7819,0.8996,0.6593,0.7335,0.7684,0.7792,0.5797,0.7819,2.8780,0.4233,0.4867,1.0869,119.6,0.0000
0.1931,3.55,0.0158,0.1000,30.0,80.36,0.5621,0.0623,0.9297,0.5817,0.6960,0.7650,0.7789,0.5714,0.0623,1.9840,0.4535,0.4556,0.9417,119.6,1.1030
0.1931,3.55,0.0158,0.1500,80.0,30.74,0.6467,0.0551,0.9874,0.2867,0.3496,0.3905,0.4162,0.3601,0.0551,1.2734,0.6501,0.4030,0.5651,119.6,0.6731
0.1931,3.55,0.0158,0.2500,50.0,29.12,0.5799,0.0155,0.9862,0.2730,0.3390,0.3952,0.4312,0.3737,0.0155,1.0760,0.6315,0.3384,0.5538,119.6,0.6624
0.1931,3.55,0.0158,0.3500,120.0,9.19,0.7210,0.0045,0.9973,0.0958,0.0958,0.0920,0.0985,0.1008,0.0045,1.1698,0.9090,0.1370,0.2050,119.6,0.2687
0.1931,3.55,0.0500,0.0000,0.0,121.74,0.5922,0.7756,0.9138,0.7032,0.7792,0.8196,0.8310,0.6046,0.7756,2.9485,0.4487,0.4872,1.0603,119.6,0.0000
0.1931,3.55,0.0500,0.1000,30.0,46.48,0.6755,0.0797,0.9742,0.4217,0.5059,0.5435,0.5446,0.4401,0.0797,1.6842,0.5779,0.4876,0.6891,119.6,0.8193
0.1931,3.55,0.0500,0.1500,80.0,15.77,0.7603,0.0957,0.9973,0.1686,0.1758,0.1746,0.1945,0.1945,0.0957,1.2339,0.8401,0.3232,0.2995,119.6,0.3755
0.1931,3.55,0.0500,0.2500,50.0,14.46,0.6550,0.0311,0.9973,0.1578,0.1672,0.1748,0.2152,0.2202,0.0311,0.9426,0.8240,0.2409,0.2950,119.6,0.3711
0.1931,3.55,0.0500,0.3500,120.0,6.39,0.7681,0.0047,0.9973,0.0668,0.0583,0.0505,0.0470,0.0474,0.0047,1.1284,0.9501,0.0808,0.1723,119.6,0.2297
0.1931,3.55,0.1581,0.0000,0.0,103.26,0.7294,0.7182,0.9557,0.7533,0.8276,0.8706,0.8780,0.6287,0.7182,3.1019,0.5151,0.5132,0.9643,119.6,0.0000
0.1931,3.55,0.1581,0.1000,30.0,20.30,0.6955,0.1206,0.9968,0.2292,0.2449,0.2580,0.3040,0.2938,0.1206,1.1012,0.7766,0.3596,0.3683,119.6,0.0000
0.1931,3.55,0.1581,0.1500,80.0,9.09,0.7666,0.1287,0.9973,0.1104,0.1009,0.0949,0.0990,0.1107,0.1287,1.1713,0.9183,0.1748,0.1949,119.6,0.0000
0.1931,3.55,0.1581,0.2500,50.0,8.24,0.6728,0.0400,0.9973,0.0980,0.0898,0.0846,0.0958,0.1187,0.0400,0.9766,0.9162,0.1215,0.1896,119.6,0.2522
0.1931,3.55,0.1581,0.3500,120.0,4.18,0.6007,0.0010,0.9973,0.0374,0.0256,0.0201,0.0222,0.0123,0.0010,0.8684,0.9706,0.0138,0.1532,119.6,0.0000
0.1931,3.55,0.5000,0.0000,0.0,58.52,0.8746,0.3811,0.9910,0.5984,0.6721,0.7125,0.6984,0.5171,0.3811,2.6577,0.6418,0.5288,0.6703,119.6,0.0000
0.1931,3.55,0.5000,0.1000,30.0,9.95,0.6445,0.1275,0.9973,0.1365,0.1314,0.1387,0.1798,0.1992,0.1275,0.9134,0.8899,0.1544,0.2060,119.6,0.0000
0.1931,3.55,0.5000,0.1500,80.0,5.63,0.6928,0.1002,0.9973,0.0687,0.0572,0.0519,0.0601,0.0664,0.1002,0.9647,0.9547,0.0487,0.1601,119.6,0.0000
0.1931,3.55,0.5000,0.2500,50.0,4.83,0.1543,0.0000,0.9973,0.0534,0.0443,0.0429,0.0565,0.0785,0.0000,0.7469,0.9519,0.0014,0.1566,119.6,0.0000
0.1931,3.55,0.5000,0.3500,120.0,3.30,0.1555,0.0000,0.9973,0.0252,0.0126,0.0086,0.0074,-0.0130,0.0000,0.8226,0.9850,0.0001,0.1432,119.6,0.0000
0.1931,3.55,1.5811,0.0000,0.0,23.23,0.6825,0.1344,0.9959,0.3393,0.4041,0.4694,0.5292,0.4299,0.1344,1.3125,0.7522,0.3116,0.4063,119.6,0.0000
0.1931,3.55,1.5811,0.1000,30.0,5.38,0.1127,0.0002,0.9973,0.0734,0.0711,0.0790,0.1113,0.1457,0.0002,0.7102,0.9394,0.0003,0.1553,119.6,0.0000
0.1931,3.55,1.5811,0.1500,80.0,3.72,0.0977,0.0000,0.9973,0.0338,0.0228,0.0187,0.0234,0.0166,0.0000,0.7989,0.9758,0.0000,0.1456,119.6,0.0000
0.1931,3.55,1.5811,0.2500,50.0,3.67,0.0660,0.0000,0.9973,0.0320,0.0204,0.0164,0.0192,0.0112,0.0000,0.8012,0.9769,0.0000,0.1457,119.6,0.0000
0.1931,3.55,1.5811,0.3500,120.0,2.99,0.0598,0.0000,0.9973,0.0194,0.0076,0.0048,0.0068,-0.0137,0.0000,0.8374,0.9916,0.0000,0.1405,119.6,0.0000
0.1931,3.55,5.0000,0.0000,0.0,10.04,0.4188,0.0064,0.9973,0.1910,0.2310,0.2887,0.3902,0.3417,0.0064,0.7549,0.8610,0.0567,0.2133,119.6,0.3064
