time_ms,freq_bin
118.3750,0
118.3750,102
118.3750,100
118.3750,13
118.3750,51
118.3750,1
118.3750,28
118.3750,21
118.3750,40
118.3750,41
118.3750,25
118.3750,33
118.3750,26
118.3750,18
118.3750,101
118.5000,81
118.5000,90
118.5000,96
118.5000,82
118.5000,19
118.5000,80
118.5000,102
118.5000,25
118.5000,101
118.5000,23
118.5000,76
118.5000,42
118.5000,99
118.5000,13
118.5000,8
118.5000,22
118.5000,100
118.5000,18
118.5000,21
118.5000,98
118.6250,24
118.6250,23
118.6250,105
118.6250,107
118.6250,18
118.6250,81
118.6250,98
118.6250,99
118.6250,80
118.6250,90
118.6250,8
118.6250,96
118.6250,21
118.6250,22
118.6250,95
118.6250,82
118.6250,27
118.7500,112
118.7500,118
118.7500,16
118.7500,14
118.7500,27
118.7500,107
118.7500,24
118.7500,22
118.7500,122
118.7500,4
118.7500,106
118.7500,95
118.7500,124
118.7500,105
118.7500,3
118.7500,92
118.7500,7
118.8750,106
118.8750,110
118.8750,92
118.8750,123
118.8750,118
118.8750,116
118.8750,122
118.8750,14
118.8750,113
118.8750,16
118.8750,112
118.8750,7
118.8750,4
118.8750,6
118.8750,111
118.8750,117
118.8750,109
118.8750,115
119.0000,115
119.0000,117
119.0000,109
119.0000,114
119.0000,83
119.0000,84
119.0000,116
119.0000,79
119.0000,85
119.0000,17
119.0000,110
119.0000,120
119.0000,113
119.0000,6
119.0000,111
119.0000,123
119.1250,125
119.1250,83
119.1250,84
119.1250,85
119.1250,119
119.1250,104
119.1250,78
119.1250,79
119.1250,87
119.1250,17
119.1250,120
119.1250,97
119.1250,114
119.2500,86
119.2500,108
119.2500,97
119.2500,5
119.2500,87
119.2500,15
119.2500,36
119.2500,103
119.2500,104
119.2500,119
119.2500,77
119.3750,48
119.3750,86
119.3750,5
119.3750,108
119.3750,15
119.3750,103
119.3750,88
119.3750,39
119.5000,88
119.5000,37
119.5000,93
119.5000,10
119.5000,46
119.5000,34
119.5000,39
119.6250,47
119.6250,34
119.6250,10
119.6250,37
119.6250,11
119.6250,93
119.7500,121
119.7500,12
119.7500,89
119.7500,45
119.7500,30
119.7500,11
119.7500,38
119.8750,20
119.8750,9
119.8750,30
119.8750,35
119.8750,89
119.8750,31
119.8750,12
119.8750,38
119.8750,121
119.8750,32
120.0000,20
120.0000,35
120.0000,29
120.0000,44
120.0000,91
120.0000,32
120.0000,2
120.0000,31
120.0000,9
120.1250,91
120.1250,20
120.1250,33
120.1250,94
120.1250,19
120.1250,29
120.1250,28
120.1250,0
120.1250,26
120.2500,18
120.2500,40
120.2500,100
120.2500,101
120.2500,28
120.2500,19
120.2500,21
120.2500,102
120.2500,0
120.2500,41
120.2500,26
120.2500,13
120.2500,1
120.2500,25
120.2500,33
120.3750,18
120.3750,99
120.3750,98
120.3750,8
120.3750,81
120.3750,23
120.3750,101
120.3750,82
120.3750,21
120.3750,102
120.3750,80
120.3750,25
120.3750,19
120.3750,13
120.3750,42
120.3750,90
120.3750,100
120.5000,82
120.5000,23
120.5000,81
120.5000,98
120.5000,90
120.5000,105
120.5000,80
120.5000,24
120.5000,18
120.5000,43
120.5000,27
120.5000,3
120.5000,21
120.5000,96
120.5000,16
120.5000,22
120.5000,99
120.6250,4
120.6250,24
120.6250,14
120.6250,112
120.6250,27
120.6250,105
120.6250,7
120.6250,16
120.6250,92
120.6250,95
120.6250,22
120.6250,124
120.6250,118
120.6250,107
120.6250,3
120.7500,118
120.7500,122
120.7500,92
120.7500,109
120.7500,6
120.7500,17
120.7500,7
120.7500,14
120.7500,110
120.7500,106
120.7500,115
120.7500,16
120.7500,116
120.7500,117
120.7500,4
120.8750,85
120.8750,115
120.8750,83
120.8750,111
120.8750,116
120.8750,17
120.8750,6
120.8750,117
120.8750,123
120.8750,113
120.8750,84
121.0000,17
121.0000,85
121.0000,104
121.0000,84
121.0000,83
121.0000,87
121.0000,114
121.0000,120
121.0000,79
121.1250,15
121.1250,103
121.1250,87
121.1250,5
121.1250,36
121.1250,119
121.1250,97
121.1250,104
121.1250,86
121.2500,103
121.2500,5
121.2500,15
121.2500,86
121.2500,108
121.2500,88
121.3750,88
121.3750,39
121.3750,34
121.3750,10
121.5000,93
121.5000,11
121.5000,10
121.5000,34
121.6250,30
121.6250,11
121.6250,89
121.7500,9
121.7500,31
121.7500,30
121.7500,32
121.7500,12
121.7500,38
121.7500,35
121.7500,121
121.7500,89
121.7500,20
121.8750,9
121.8750,32
121.8750,91
121.8750,31
121.8750,2
121.8750,29
121.8750,20
121.8750,35
122.0000,33
122.0000,1
122.0000,26
122.0000,28
122.0000,20
122.0000,91
122.0000,29
122.0000,94
122.0000,19
122.1250,25
122.1250,21
122.1250,41
122.1250,37
122.1250,28
122.1250,26
122.1250,19
122.1250,33
122.1250,101
122.1250,100
122.1250,23
122.1250,0
122.1250,40
122.1250,102
122.1250,8
122.1250,13
122.2500,78
122.2500,18
122.2500,21
122.2500,42
122.2500,81
122.2500,90
122.2500,25
122.2500,102
122.2500,8
122.2500,100
122.2500,23
122.2500,82
122.2500,98
122.2500,13
122.2500,99
122.2500,77
122.2500,101
122.2500,19
122.2500,22
122.3750,99
122.3750,76
122.3750,82
122.3750,90
122.3750,3
122.3750,75
122.3750,96
122.3750,81
122.3750,18
122.3750,27
122.3750,21
122.3750,22
122.3750,80
122.3750,24
122.3750,98
122.3750,105
122.5000,18
122.5000,3
122.5000,95
122.5000,22
122.5000,7
122.5000,14
122.5000,24
122.5000,16
122.5000,27
122.5000,112
122.5000,107
122.6250,14
122.6250,106
122.6250,109
122.6250,110
122.6250,7
122.6250,4
122.6250,92
122.6250,118
122.6250,16
122.6250,17
122.7500,83
122.7500,111
122.7500,85
122.7500,84
122.7500,6
122.7500,17
122.8750,87
122.8750,36
122.8750,83
122.8750,74
122.8750,97
122.8750,84
122.8750,17
122.8750,85
122.8750,79
122.8750,104
122.8750,6
123.0000,115
123.0000,36
123.0000,103
123.0000,104
123.0000,116
123.0000,15
123.0000,79
123.0000,113
123.0000,87
123.0000,114
123.0000,86
123.0000,97
123.1250,88
123.1250,108
123.1250,103
123.1250,86
123.1250,15
123.1250,5
123.2500,88
123.2500,34
123.2500,10
123.2500,48
123.2500,39
123.2500,46
123.2500,120
123.2500,119
123.2500,117
123.3750,93
123.3750,34
123.3750,45
123.3750,10
123.3750,11
123.5000,89
123.5000,12
123.5000,30
123.5000,11
123.6250,20
123.6250,89
123.6250,12
123.6250,32
123.6250,30
123.6250,9
123.6250,121
123.6250,31
123.6250,44
123.6250,35
123.6250,38
123.7500,31
123.7500,35
123.7500,29
123.7500,91
123.7500,9
123.7500,32
123.7500,20
123.8750,29
123.8750,28
123.8750,122
123.8750,20
123.8750,26
123.8750,91
123.8750,123
123.8750,33
123.8750,94
123.8750,124
123.8750,19
124.0000,26
124.0000,101
124.0000,94
124.0000,13
124.0000,28
124.0000,25
124.0000,37
124.0000,102
124.0000,77
124.0000,33
124.0000,100
124.0000,78
124.0000,23
124.0000,8
124.0000,19
124.0000,1
124.1250,19
124.1250,77
124.1250,8
124.1250,105
124.1250,125
124.1250,78
124.1250,13
124.1250,82
124.1250,101
124.1250,90
124.1250,99
124.1250,96
124.1250,80
124.1250,98
124.1250,81
124.1250,102
124.1250,23
124.1250,21
124.1250,100
124.1250,76
124.1250,25
124.1250,18
124.2500,98
124.2500,99
124.2500,80
124.2500,95
124.2500,90
124.2500,112
124.2500,82
124.2500,16
124.2500,107
124.2500,18
124.2500,24
124.2500,75
124.2500,21
124.2500,76
124.2500,105
124.2500,96
124.2500,22
124.2500,81
124.2500,27
124.3750,107
124.3750,18
124.3750,14
124.3750,118
124.3750,109
124.3750,27
124.3750,106
124.3750,7
124.3750,92
124.3750,16
124.3750,24
124.3750,95
124.3750,110
124.3750,22
124.3750,112
124.5000,109
124.5000,16
124.5000,92
124.5000,110
124.5000,118
124.5000,106
124.5000,111
124.5000,4
124.5000,14
124.5000,7
124.5000,17
124.6250,0
124.6250,111
124.6250,4
124.6250,83
124.6250,17
124.6250,84
124.6250,85
124.6250,6
124.7500,114
124.7500,84
124.7500,83
124.7500,115
124.7500,116
124.7500,113
124.7500,79
124.7500,87
124.7500,85
124.7500,36
124.7500,97
124.7500,74
124.7500,41
124.7500,104
124.7500,6
124.8750,97
124.8750,103
124.8750,113
124.8750,79
124.8750,42
124.8750,86
124.8750,15
124.8750,87
124.8750,115
124.8750,116
124.8750,40
124.8750,36
124.8750,114
124.8750,108
124.8750,104
124.8750,5
125.0000,86
125.0000,88
125.0000,15
125.0000,3
125.0000,120
125.0000,119
125.0000,117
125.0000,108
125.0000,5
125.0000,103
125.1250,117
125.1250,34
125.1250,10
125.1250,88
125.1250,39
125.1250,119
125.1250,93
125.2500,39
125.2500,93
125.2500,34
125.2500,11
125.2500,10
125.3750,30
125.3750,11
125.3750,89
125.5000,30
125.5000,31
125.5000,89
125.5000,9
125.5000,35
125.5000,20
125.5000,32
125.5000,121
125.5000,38
125.6250,35
125.6250,20
125.6250,91
125.6250,32
125.6250,9
125.6250,121
125.6250,31
125.6250,29
125.6250,38
125.7500,19
125.7500,28
125.7500,29
125.7500,91
125.7500,124
125.7500,122
125.7500,1
125.7500,33
125.7500,26
125.7500,20
125.7500,123
125.8750,23
125.8750,25
125.8750,100
125.8750,26
125.8750,13
125.8750,33
125.8750,48
125.8750,8
125.8750,21
125.8750,102
125.8750,37
125.8750,1
125.8750,78
125.8750,46
125.8750,101
125.8750,28
125.8750,19
125.8750,94
126.0000,78
126.0000,102
126.0000,8
126.0000,21
126.0000,25
126.0000,99
126.0000,80
126.0000,22
126.0000,82
126.0000,98
126.0000,77
126.0000,19
126.0000,90
126.0000,81
126.0000,18
126.0000,37
126.0000,100
126.0000,23
126.0000,101
126.1250,90
126.1250,22
126.1250,21
126.1250,27
126.1250,82
126.1250,98
126.1250,107
126.1250,18
126.1250,105
126.1250,81
126.1250,75
126.1250,76
126.1250,99
126.1250,24
126.1250,45
126.1250,80
126.1250,96
126.2500,112
126.2500,110
126.2500,95
126.2500,16
126.2500,17
126.2500,14
126.2500,107
126.2500,109
126.2500,7
126.2500,24
126.2500,18
126.2500,118
126.2500,27
126.2500,92
126.3750,111
126.3750,17
126.3750,4
126.3750,16
126.3750,7
126.3750,2
126.3750,12
126.3750,0
126.3750,110
126.3750,92
126.3750,106
126.3750,118
126.3750,109
126.3750,14
126.5000,6
126.5000,17
126.5000,16
126.5000,85
126.5000,4
126.5000,83
126.5000,84
126.6250,85
126.6250,79
126.6250,6
126.6250,44
126.6250,36
126.6250,116
126.6250,41
126.6250,97
126.6250,114
126.6250,87
126.6250,115
126.6250,83
126.6250,84
126.7500,40
126.7500,116
126.7500,3
126.7500,115
126.7500,79
126.7500,86
126.7500,87
126.7500,108
126.7500,113
126.7500,103
126.7500,104
126.7500,5
126.7500,42
126.7500,15
126.7500,36
126.8750,120
126.8750,117
126.8750,103
126.8750,3
126.8750,88
126.8750,5
126.8750,86
126.8750,108
126.8750,15
127.0000,88
127.0000,34
127.0000,119
127.0000,10
127.1250,39
127.1250,93
127.1250,11
127.1250,34
127.1250,10
127.2500,89
127.2500,11
127.2500,30
127.3750,9
127.3750,35
127.3750,32
127.3750,89
127.3750,30
127.3750,31
127.5000,121
127.5000,31
127.5000,91
127.5000,29
127.5000,9
127.5000,38
127.5000,35
127.5000,32
127.5000,20
127.6250,1
127.6250,13
127.6250,33
127.6250,28
127.6250,29
127.6250,91
127.6250,20
127.6250,26
127.7500,1
127.7500,19
127.7500,28
127.7500,26
127.7500,13
127.7500,94
127.7500,23
127.7500,33
127.7500,101
127.7500,25
127.8750,8
127.8750,23
127.8750,80
127.8750,81
127.8750,19
127.8750,102
127.8750,21
127.8750,90
127.8750,100
127.8750,22
127.8750,25
127.8750,82
128.0000,105
128.0000,8
128.0000,95
128.0000,18
128.0000,24
128.0000,99
128.0000,78
128.0000,21
128.0000,80
128.0000,27
128.0000,96
128.0000,22
128.0000,82
128.0000,81
128.0000,90
128.0000,98
128.1250,107
128.1250,27
128.1250,12
128.1250,95
128.1250,14
128.1250,92
128.1250,112
128.1250,21
128.1250,18
128.1250,24
128.2500,0
128.2500,109
128.2500,12
128.2500,106
128.2500,16
128.2500,7
128.2500,4
128.2500,92
128.2500,118
128.2500,110
128.2500,14
128.2500,111
128.2500,17
128.3750,4
128.3750,84
128.3750,83
128.3750,85
128.3750,6
128.3750,17
128.3750,97
128.3750,16
128.5000,41
128.5000,85
128.5000,37
128.5000,77
128.5000,6
128.5000,114
128.5000,87
128.5000,84
128.5000,83
128.6250,116
128.6250,115
128.6250,75
128.6250,36
128.6250,86
128.6250,76
128.6250,104
128.6250,79
128.6250,113
128.6250,87
128.6250,5
128.6250,15
128.6250,42
128.6250,40
128.7500,36
128.7500,108
128.7500,3
128.7500,5
128.7500,15
128.7500,103
128.7500,117
128.7500,88
128.7500,86
128.8750,39
128.8750,93
128.8750,10
128.8750,119
128.8750,120
128.8750,34
128.8750,88
129.0000,10
129.0000,93
129.0000,11
129.0000,34
129.0000,39
129.1250,74
129.1250,11
129.1250,30
129.1250,89
129.2500,9
129.2500,35
129.2500,20
129.2500,38
129.2500,124
129.2500,32
129.2500,89
129.2500,30
129.2500,31
129.3750,91
129.3750,31
129.3750,9
129.3750,29
129.3750,32
129.3750,35
129.3750,20
129.5000,123
129.5000,19
129.5000,91
129.5000,28
129.5000,33
129.5000,125
129.5000,20
129.5000,101
129.5000,26
129.5000,29
129.5000,13
129.6250,13
129.6250,23
129.6250,121
129.6250,100
129.6250,46
129.6250,25
129.6250,101
129.6250,33
129.6250,48
129.6250,28
129.6250,94
129.6250,102
129.6250,26
129.6250,19
129.7500,80
129.7500,81
129.7500,73
129.7500,25
129.7500,100
129.7500,98
129.7500,22
129.7500,105
129.7500,94
129.7500,78
129.7500,90
129.7500,45
129.7500,23
129.7500,102
129.7500,8
129.7500,18
129.7500,82
129.7500,21
129.7500,96
129.7500,99
129.7500,19
129.8750,82
129.8750,81
129.8750,95
129.8750,80
129.8750,98
129.8750,24
129.8750,8
129.8750,22
129.8750,90
129.8750,27
129.8750,78
129.8750,44
129.8750,112
129.8750,21
129.8750,96
129.8750,99
129.8750,18
129.8750,107
129.8750,122
130.0000,16
130.0000,112
130.0000,95
130.0000,110
130.0000,106
130.0000,7
130.0000,14
130.0000,17
130.0000,109
130.0000,27
130.0000,111
130.0000,107
130.0000,18
130.0000,92
130.0000,24
130.0000,12
130.1250,14
130.1250,118
130.1250,92
130.1250,111
130.1250,109
130.1250,106
130.1250,7
130.1250,17
130.1250,16
130.1250,110
130.1250,97
130.1250,12
130.2500,17
130.2500,16
130.2500,97
130.2500,114
130.2500,83
130.2500,84
130.2500,118
130.2500,6
130.2500,77
130.2500,85
130.3750,77
130.3750,104
130.3750,1
130.3750,114
130.3750,79
130.3750,85
130.3750,37
130.3750,6
130.3750,84
130.3750,87
130.3750,75
130.3750,115
130.3750,76
130.3750,83
130.3750,116
130.3750,113
130.5000,15
130.5000,86
130.5000,75
130.5000,79
130.5000,76
130.5000,116
130.5000,104
130.5000,113
130.5000,5
130.5000,115
130.5000,103
130.5000,108
130.5000,36
130.5000,87
130.5000,117
130.6250,86
130.6250,15
130.6250,4
130.6250,126
130.6250,88
130.6250,103
130.6250,120
130.6250,36
130.6250,119
130.6250,117
130.6250,108
130.6250,5
130.7500,10
130.7500,34
130.7500,93
130.7500,119
130.7500,120
130.7500,88
130.8750,34
130.8750,11
130.8750,93
130.8750,10
131.0000,89
131.0000,74
131.0000,0
131.0000,11
131.0000,30
131.1250,30
131.1250,124
131.1250,41
131.1250,32
131.1250,9
131.1250,31
131.1250,89
131.1250,35
131.2500,20
131.2500,9
131.2500,31
131.2500,91
131.2500,35
131.2500,42
131.2500,124
131.2500,40
131.2500,29
131.2500,32
131.2500,39
131.2500,123
131.3750,29
131.3750,20
131.3750,125
131.3750,28
131.3750,91
131.3750,3
131.3750,101
131.3750,13
131.3750,26
131.3750,121
131.3750,33
131.5000,28
131.5000,19
131.5000,22
131.5000,121
131.5000,102
131.5000,21
131.5000,38
131.5000,105
131.5000,23
131.5000,20
131.5000,25
131.5000,101
131.5000,33
131.5000,100
131.5000,26
131.6250,22
131.6250,98
131.6250,94
131.6250,19
131.6250,90
131.6250,78
131.6250,8
131.6250,102
131.6250,81
131.6250,21
131.6250,25
131.6250,23
131.6250,82
131.6250,96
131.6250,99
131.6250,80
131.6250,105
131.6250,100
131.7500,95
131.7500,24
131.7500,19
131.7500,107
131.7500,94
131.7500,82
131.7500,96
131.7500,27
131.7500,21
131.7500,22
131.7500,78
131.7500,122
131.7500,8
131.7500,18
131.7500,99
131.7500,90
131.7500,80
131.7500,81
131.7500,98
131.8750,111
131.8750,112
131.8750,7
131.8750,106
131.8750,110
131.8750,18
131.8750,109
131.8750,92
131.8750,107
131.8750,14
131.8750,24
131.8750,27
132.0000,109
132.0000,12
132.0000,112
132.0000,111
132.0000,7
132.0000,17
132.0000,18
132.0000,110
132.0000,97
132.0000,106
132.0000,118
132.0000,92
132.0000,16
132.0000,14
132.1250,77
132.1250,83
132.1250,118
132.1250,84
132.1250,37
132.1250,97
132.1250,16
132.1250,6
132.1250,17
132.1250,85
132.1250,114
132.2500,48
132.2500,116
132.2500,6
132.2500,79
132.2500,115
132.2500,77
132.2500,85
132.2500,114
132.2500,1
132.2500,46
132.2500,84
132.2500,87
132.2500,83
132.2500,17
132.2500,104
132.2500,37
132.3750,15
132.3750,5
132.3750,117
132.3750,116
132.3750,4
132.3750,36
132.3750,108
132.3750,103
132.3750,104
132.3750,75
132.3750,87
132.3750,79
132.3750,113
132.3750,86
132.3750,115
132.3750,76
132.5000,117
132.5000,88
132.5000,120
132.5000,103
132.5000,5
132.5000,4
132.5000,45
132.5000,36
132.5000,15
132.5000,108
132.5000,119
132.5000,86
132.6250,34
132.6250,120
132.6250,88
132.6250,10
132.6250,119
132.7500,2
132.7500,34
132.7500,93
132.7500,10
132.7500,11
132.8750,11
132.8750,0
132.8750,30
132.8750,89
133.0000,31
133.0000,30
133.0000,41
133.0000,9
133.0000,89
133.0000,44
133.0000,35
133.0000,32
133.1250,31
133.1250,9
133.1250,20
133.1250,39
133.1250,13
133.1250,42
133.1250,91
133.1250,40
133.1250,32
133.1250,29
133.1250,3
133.1250,123
133.1250,124
133.1250,35
133.2500,101
133.2500,91
133.2500,13
133.2500,3
133.2500,29
133.2500,28
133.2500,26
133.2500,20
133.2500,33
133.3750,33
133.3750,25
133.3750,38
133.3750,20
133.3750,102
133.3750,26
133.3750,19
133.3750,23
133.3750,121
133.3750,28
133.3750,101
133.3750,100
133.5000,21
133.5000,78
133.5000,22
133.5000,100
133.5000,105
133.5000,19
133.5000,82
133.5000,81
133.5000,8
133.5000,102
133.5000,98
133.5000,23
133.5000,90
133.5000,99
133.5000,80
133.5000,25
133.6250,90
133.6250,94
133.6250,8
133.6250,105
133.6250,80
133.6250,21
133.6250,95
133.6250,18
133.6250,99
133.6250,81
133.6250,107
133.6250,27
133.6250,22
133.6250,96
133.6250,24
133.6250,122
133.6250,78
133.6250,82
133.6250,19
133.7500,14
133.7500,106
133.7500,27
133.7500,7
133.7500,12
133.7500,24
133.7500,18
133.7500,109
133.7500,16
133.7500,110
133.7500,107
133.8750,17
133.8750,92
133.8750,111
133.8750,12
133.8750,16
133.8750,14
133.8750,18
133.8750,112
133.8750,106
133.8750,109
133.8750,7
134.0000,118
134.0000,84
134.0000,17
134.0000,6
134.0000,83
134.0000,97
134.0000,85
134.1250,85
134.1250,104
134.1250,114
134.1250,83
134.1250,79
134.1250,84
134.1250,77
134.1250,6
134.1250,87
134.1250,1
134.2500,87
134.2500,86
134.2500,5
134.2500,15
134.2500,116
134.2500,113
134.2500,115
134.2500,103
134.2500,4
134.2500,79
134.3750,86
134.3750,15
134.3750,5
134.3750,4
134.3750,88
134.3750,117
134.3750,108
134.5000,120
134.5000,34
134.5000,119
134.5000,10
134.5000,88
134.6250,10
134.6250,93
134.6250,34
134.6250,11
134.7500,30
134.7500,36
134.7500,0
134.7500,11
134.7500,89
134.8750,41
134.8750,30
134.8750,35
134.8750,32
134.8750,37
134.8750,9
134.8750,31
134.8750,89
135.0000,31
135.0000,9
135.0000,29
135.0000,91
135.0000,32
135.0000,13
135.0000,39
135.0000,35
135.0000,20
135.0000,40
135.1250,3
135.1250,28
135.1250,39
135.1250,20
135.1250,26
135.1250,13
135.1250,101
135.1250,29
135.1250,91
135.1250,33
135.2500,26
135.2500,22
135.2500,23
135.2500,20
135.2500,33
135.2500,21
135.2500,25
135.2500,38
135.2500,19
135.2500,28
135.3750,38
135.3750,25
135.3750,22
135.3750,8
135.3750,23
135.3750,90
135.3750,81
135.3750,100
135.3750,82
135.3750,102
135.3750,21
135.3750,19
135.3750,98
135.3750,80
135.5000,81
135.5000,22
135.5000,21
135.5000,100
135.5000,90
135.5000,18
135.5000,105
135.5000,27
135.5000,80
135.5000,78
135.5000,19
135.5000,102
135.5000,95
135.5000,82
135.5000,24
135.5000,96
135.5000,76
135.5000,94
135.5000,99
135.5000,8
135.6250,27
135.6250,7
135.6250,18
135.6250,24
135.6250,16
135.6250,110
135.6250,17
135.6250,75
135.6250,14
135.6250,107
135.7500,18
135.7500,106
135.7500,7
135.7500,111
135.7500,109
135.7500,14
135.7500,92
135.7500,17
135.7500,12
135.7500,16
135.8750,48
135.8750,84
135.8750,16
135.8750,6
135.8750,97
135.8750,46
135.8750,83
135.8750,85
135.8750,17
136.0000,79
136.0000,87
136.0000,77
136.0000,45
136.0000,84
136.0000,83
136.0000,104
136.0000,6
136.0000,85
136.0000,74
136.1250,15
136.1250,112
136.1250,79
136.1250,5
136.1250,87
136.1250,86
136.1250,44
136.1250,103
136.2500,108
136.2500,5
136.2500,103
136.2500,88
136.2500,15
136.2500,86
136.3750,88
136.3750,118
136.3750,34
136.3750,117
136.3750,15
136.3750,10
136.5000,34
136.5000,93
136.5000,10
136.5000,11
136.6250,119
136.6250,11
136.6250,89
136.6250,30
136.6250,36
136.7500,73
136.7500,89
136.7500,35
136.7500,9
136.7500,31
136.7500,32
136.7500,37
136.7500,30
136.7500,1
136.8750,101
136.8750,9
136.8750,13
136.8750,91
136.8750,35
136.8750,29
136.8750,4
136.8750,31
136.8750,32
136.8750,120
137.0000,101
137.0000,26
137.0000,29
137.0000,20
137.0000,28
137.0000,91
137.0000,33
137.0000,13
137.1250,28
137.1250,23
137.1250,98
137.1250,26
137.1250,25
137.1250,33
137.1250,20
137.2500,23
137.2500,21
137.2500,100
137.2500,80
137.2500,22
137.2500,99
137.2500,8
137.2500,90
137.2500,76
137.2500,78
137.2500,25
137.2500,81
137.2500,82
137.2500,102
137.2500,19
137.3750,19
137.3750,94
137.3750,100
137.3750,0
137.3750,78
137.3750,96
137.3750,27
137.3750,80
137.3750,90
137.3750,76
137.3750,8
137.3750,95
137.3750,99
137.3750,75
137.3750,24
137.3750,102
137.3750,21
137.3750,105
137.3750,22
137.3750,82
137.3750,81
137.5000,41
137.5000,110
137.5000,40
137.5000,39
137.5000,107
137.5000,7
137.5000,14
137.5000,24
137.5000,18
137.5000,27
137.6250,14
137.6250,7
137.6250,109
137.6250,16
137.6250,18
137.6250,92
137.6250,17
137.6250,106
137.7500,97
137.7500,42
137.7500,85
137.7500,16
137.7500,3
137.7500,6
137.7500,77
137.7500,17
137.7500,84
137.7500,83
137.8750,6
137.8750,87
137.8750,104
137.8750,85
137.8750,84
137.8750,79
137.8750,77
137.8750,83
137.8750,38
137.8750,74
138.0000,5
138.0000,79
138.0000,87
138.0000,86
138.1250,5
138.1250,88
138.1250,15
138.1250,86
138.1250,108
138.1250,103
138.2500,10
138.2500,88
138.2500,15
138.2500,34
138.3750,34
138.3750,10
138.5000,37
138.5000,48
138.5000,11
138.5000,30
138.5000,46
138.5000,36
138.5000,89
138.6250,32
138.6250,37
138.6250,11
138.6250,12
138.6250,4
138.6250,1
138.6250,31
138.6250,30
138.6250,89
138.6250,9
138.7500,32
138.7500,20
138.7500,29
138.7500,35
138.7500,31
138.7500,4
138.7500,13
138.7500,9
138.8750,91
138.8750,20
138.8750,13
138.8750,33
138.8750,26
138.8750,35
138.8750,45
138.8750,28
138.8750,29
138.8750,101
139.0000,23
139.0000,19
139.0000,25
139.0000,28
139.0000,21
139.0000,33
139.0000,26
139.0000,98
139.0000,20
139.1250,78
139.1250,22
139.1250,21
139.1250,80
139.1250,23
139.1250,82
139.1250,81
139.1250,19
139.1250,25
139.1250,90
139.1250,8
139.2500,18
139.2500,0
139.2500,81
139.2500,80
139.2500,75
139.2500,22
139.2500,90
139.2500,102
139.2500,21
139.2500,27
139.2500,76
139.2500,105
139.2500,100
139.2500,82
139.2500,78
139.2500,24
139.2500,19
139.2500,8
139.2500,99
139.3750,16
139.3750,17
139.3750,18
139.3750,27
139.3750,107
139.3750,14
139.3750,41
139.3750,39
139.3750,7
139.3750,40
139.3750,24
139.3750,2
139.5000,7
139.5000,92
139.5000,96
139.5000,18
139.5000,3
139.5000,17
139.5000,14
139.5000,106
139.5000,16
139.6250,42
139.6250,84
139.6250,85
139.6250,77
139.6250,16
139.6250,3
139.6250,17
139.6250,83
139.6250,97
139.6250,6
139.7500,79
139.7500,87
139.7500,77
139.7500,104
139.7500,83
139.7500,38
139.7500,85
139.7500,6
139.7500,84
139.8750,5
139.8750,87
139.8750,15
139.8750,79
139.8750,86
140.0000,103
140.0000,88
140.0000,5
140.0000,15
140.0000,86
140.1250,15
140.1250,88
140.1250,34
140.1250,10
140.2500,10
140.2500,34
140.3750,30
140.3750,12
140.3750,11
140.3750,89
140.5000,31
140.5000,30
140.5000,1
140.5000,4
140.5000,89
140.5000,9
140.5000,37
140.5000,12
140.5000,11
140.5000,32
140.6250,4
140.6250,31
140.6250,29
140.6250,9
140.6250,13
140.6250,32
140.7500,13
140.7500,35
140.7500,20
140.7500,91
140.7500,101
140.7500,28
140.7500,26
140.7500,29
140.7500,33
140.8750,28
140.8750,21
140.8750,23
140.8750,20
140.8750,25
140.8750,26
140.8750,33
141.0000,23
141.0000,98
141.0000,25
141.0000,82
141.0000,81
141.0000,19
141.0000,90
141.0000,21
141.0000,8
141.0000,78
141.0000,80
141.0000,20
141.0000,22
141.1250,78
141.1250,81
141.1250,99
141.1250,80
141.1250,8
141.1250,22
141.1250,102
141.1250,27
141.1250,24
141.1250,100
141.1250,21
141.1250,82
141.1250,90
141.1250,19
141.2500,7
141.2500,27
141.2500,41
141.2500,19
141.2500,24
141.2500,22
141.2500,36
141.2500,14
141.2500,18
141.2500,40
141.2500,76
141.2500,39
141.3750,92
141.3750,39
141.3750,18
141.3750,95
141.3750,17
141.3750,14
141.3750,7
141.3750,16
141.3750,96
141.5000,83
141.5000,3
141.5000,16
141.5000,85
141.5000,18
141.5000,6
141.5000,38
141.5000,84
141.5000,93
141.5000,97
141.5000,17
141.5000,94
141.6250,84
141.6250,38
141.6250,83
141.6250,79
141.6250,6
141.6250,77
141.6250,17
141.6250,85
141.6250,87
141.7500,86
141.7500,79
141.7500,87
141.8750,5
141.8750,15
141.8750,88
141.8750,103
141.8750,86
142.0000,34
142.0000,88
142.0000,15
142.0000,10
142.1250,10
142.1250,104
142.1250,34
142.2500,11
142.2500,46
142.2500,30
142.3750,9
142.3750,32
142.3750,89
142.3750,31
142.3750,37
142.3750,12
142.3750,30
142.3750,45
142.3750,11
142.5000,29
142.5000,9
142.5000,35
142.5000,32
142.5000,13
142.5000,89
142.5000,31
142.5000,44
142.6250,26
142.6250,35
142.6250,20
142.6250,28
142.6250,91
142.6250,105
142.6250,13
142.6250,101
142.6250,29
142.6250,33
142.7500,20
142.7500,23
142.7500,33
142.7500,25
142.7500,26
142.7500,28
142.8750,81
142.8750,78
